职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/qinhuangdao/141687919.html?s=sou_sou_soulb&t=0_0&req=38383e89b1d71dd0e0766b124b832d69,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/144922067.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
数据分析师,慧算基因科技（上海）有限公司,1-2万,上海·浦东新区,3-4年,本科,民营,150-500人,制药/生物工程,https://jobs.51job.com/shanghai/142613289.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coCGlVMl46VWkCZ1AwAW0.html
物联网数据分析工程师,宜通世纪科技股份有限公司,1-1.6万,广州·天河区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/140445997.html?s=sou_sou_soulb&t=0_0&req=38383e89b1d71dd0e0766b124b832d69,https://jobs.51job.com/all/coBmJQN1MyVmpVMgJg.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/xiongan-xaxq/141797358.html?s=sou_sou_soulb&t=0_0&req=38383e89b1d71dd0e0766b124b832d69,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
数据挖掘工程师,四川神琥科技有限公司,8千-1.6万,成都·天府新区,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/136690107.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coCW0CYVQwBz9SP1cxAmc.html
电商Python数据分析 五险一金,深圳市九行星科技有限公司,8千-1.3万,深圳·龙岗区,2年,本科,民营,500-1000人,贸易/进出口,https://jobs.51job.com/shenzhen/148335340.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVjZdO1M3VmAPYw1vAWc.html
Python数据分析师,西安晟启科技有限公司,8千-1.3万,深圳·南山区,无需经验,本科,民营,少于50人,计算机软件,https://jobs.51job.com/wuhan/142553625.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVjZUOVMzADkGZ1Y0VTk.html
财务数据分析师助理,深圳晟晰信息科技有限公司,6-9千,深圳·宝安区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/143397140.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coUjMFYVUxBDkAZwxpVDA.html
数据分析师,上海欧泓贸易有限公司,8千-1万,上海·闵行区,1年,本科,民营,少于50人,贸易/进出口,https://jobs.51job.com/shanghai/142583339.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coAWRRMVEyDjhVOAJnXTA.html
数据采集,深圳乙人信息科技有限公司,1-1.3万,深圳·龙岗区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/143129535.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coBWVSPwBhVmkDYFQwVTI.html
大数据开发工程师,北京市盈科律师事务所,7千-1万,北京·朝阳区,1年,本科,民营,5000-10000人,法律,https://jobs.51job.com/beijing/143358682.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coAWVXOwdkDjMBZAxsAWQ.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/cangzhou/141797359.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
大数据运维工程师,德特赛维技术有限公司,9千-1.4万,成都·青羊区,1年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/chengdu/142214812.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coBWdWNVUyATpRPFA0UzI.html
数据工程师,深圳顺络电子股份有限公司,1-2万·14薪,东莞,2年,本科,已上市,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141470060.html?s=sou_sou_soulb&t=0_1&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coVTtTMAdlAjQ.html
数据分析师,上海优宁维生物科技股份有限公司,1-2万·13薪,上海,无需经验,本科,已上市,500-1000人,学术/科研,https://jobs.51job.com/shanghai/140161735.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAmVdPgdhBT1TNQRiAWQ.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/baoding/141475258.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
大数据工程师,北京中科特瑞科技有限公司,1-1.6万,广州·白云区,2年,硕士,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/141820952.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coUjdSP1M3DzVSMFM4AWM.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/lanzhou/141824726.html?s=sou_sou_soulb&t=0_0&req=2bb2986d4203bb613b64febf44683d95,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
大数据开发,上海韦创立企业管理咨询有限公司,1.8-2.2万·13薪,北京·朝阳区,3-4年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/148316926.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coVjZQMwRlBzwCZgNpB2Y.html
大数据建模工程师（python）,上海复深蓝软件股份有限公司,1.8-2万·13薪,上海,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/148044490.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
产品数据运营,上海威田资产管理有限公司,7千-1万,上海,2年,本科,民营,500-1000人,租赁服务,https://jobs.51job.com/shanghai/146254086.html?s=sou_sou_soulb&t=0_0&req=38383e89b1d71dd0e0766b124b832d69,https://jobs.51job.com/all/coA2FSMFM3BzkDYw1pVDk.html
数据分析师,上海骐骏投资发展有限公司,1.5-2.5万·13薪,上海,3-4年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/shanghai/143277214.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coAGRcMAJpATsHZlcw.html
数据产品支持专员,云汉芯城（上海）互联网科技股份有限公司,8千-1.6万,上海·松江区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/144188539.html?s=sou_sou_soulb&t=0_0&req=2bb2986d4203bb613b64febf44683d95,https://jobs.51job.com/all/coBWEHYVMzU2oEYgNoAW0.html
大数据开发工程师,疆域康健创新医疗科技成都有限公司,1.2-2.4万,成都,3-4年,本科,外资（非欧美）,150-500人,医疗设备/器械,https://jobs.51job.com/chengdu/141142338.html?s=sou_sou_soulb&t=0_0&req=df6928d4c7021c970df41e287104906b,https://jobs.51job.com/all/coUTIFYQRmATZRMlM1AmM.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/handan/141687920.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
数据分析工程师,上海化工院检测有限公司,7千-1.2万,上海·普陀区,无需经验,本科,国企,150-500人,石油/化工/矿产/地质,https://jobs.51job.com/shanghai/140661976.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coVjVQM1M1Aj4GYA1pUzY.html
大数据开发,博彦科技股份有限公司,1.6-2.6万,广州·天河区,5-7年,本科,外资（欧美）,10000人以上,通信/电信/网络设备,https://jobs.51job.com/guangzhou/147525744.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coB2UGYABmVmo.html
数据分析师（SAS/R/Python）,北京裕荣医学数据科技有限公司,1-2万·13薪,北京·朝阳区,1年,本科,民营,少于50人,制药/生物工程,https://jobs.51job.com/beijing/126269865.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coAGMBbVI5BjgDbgZkAW0.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/xianyang/141711558.html?s=sou_sou_soulb&t=0_0&req=2bb2986d4203bb613b64febf44683d95,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/144922067.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
数据处理工程师,加绩（上海）科技服务有限公司,1.3-1.7万,上海,5-7年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147594800.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
数据采集工程师,深圳中泓在线股份有限公司,1.8-2.5万·14薪,深圳·南山区,1年,本科,已上市,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/146918655.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coA2dRMFE1U2RVNVA6UTM.html
数据工程师,四川福摩数字科技有限公司,8千-1.2万·13薪,成都·武侯区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/chengdu/146328771.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coVjRTN1QyBT8HYQZiAGY.html
数据分析师,清能艾科（深圳）能源技术有限公司,6-9千,深圳·南山区,1年,大专,创业公司,少于50人,环保,https://jobs.51job.com/shenzhen/139689257.html?s=sou_sou_soulb&t=0_0&req=585b88ebe53a7335a5cd31df34cb39c1,https://jobs.51job.com/all/coB2VXMlY9AT9WMFczAGI.html
Python数据分析师,深圳市吉迩科技有限公司,1.2-2万·13薪,深圳·南山区,2年,本科,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/145835190.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coUTMBZQdjBTkDZg1qUDE.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/tongchuan/142132904.html?s=sou_sou_soulb&t=0_0&req=2bb2986d4203bb613b64febf44683d95,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
数据处理工程师,加绩（上海）科技服务有限公司,1.3-1.7万,上海,5-7年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147594800.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
数据分析岗,上海华瑞银行股份有限公司,30-40万/年,上海·徐汇区,3-4年,本科,民营,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/143287822.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coAmcGalEyUWkPawFmBWY.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/dalian/144922068.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/144922067.html?s=sou_sou_soulb&t=0_0&req=38383e89b1d71dd0e0766b124b832d69,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
数据挖掘工程师,西安晟启科技有限公司,8千-1.3万,深圳·南山区,无需经验,本科,民营,少于50人,计算机软件,https://jobs.51job.com/wuhan/142553611.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coVjZUOVMzADkGZ1Y0VTk.html
数据工程师,广州市伟圣实业有限公司,7千-1.2万,广州·番禺区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/142907859.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coBGFWOlQ1VGsFaVY8BWI.html
数据开发工程师,恩士迅信息科技（中国）有限责任公司,1.2-2万·13薪,广州·黄埔区,3-4年,本科,合资,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/142896120.html?s=sou_sou_soulb&t=0_0&req=e783832c5ed810f60e3a3ae7adca8abe,https://jobs.51job.com/all/coCGgAYl8_BjgDZwVvUzQ.html
数据处理转换工程师,广州美谛医疗软件有限公司,1-1.2万,广州,10年以上,本科,外资（欧美）,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/148471243.html?s=sou_sou_soulb&t=0_0&req=e783832c5ed810f60e3a3ae7adca8abe,https://jobs.51job.com/all/coVjMBbQVmAT0HZwRmUTE.html
Python数据分析师,深圳乙人信息科技有限公司,1-2万,深圳·龙岗区,3-4年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147521200.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coBWVSPwBhVmkDYFQwVTI.html
Python数据开发工程师,成都高御信息科技有限公司,8千-1.5万·13薪,成都·高新区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/chengdu/148061207.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coBGcAbQdiAjpWNlQ_AWY.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/xianyang/141711558.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/xianyang/141711558.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
大数据分析师,宜通世纪科技股份有限公司,5-7千,广州·天河区,1年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/142563413.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coBmJQN1MyVmpVMgJg.html
Python数据开发,南京争锋信息科技有限公司,1-2万,深圳·福田区,1年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shenzhen/120147086.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coCWtWMlUxBDsPaQdhBWc.html
数据分析师,广州灵思互联网科技股份有限公司,9千-1.2万,广州·天河区,3-4年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/144904704.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coAWBTN1Q_Bz4BYAJhB2Q.html
数据分析师,北京览鸿科技有限公司,9千-1.1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/tianjin/141299136.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
数据挖掘工程师,四川神琥科技有限公司,8千-1.6万,成都·天府新区,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/136690107.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coCW0CYVQwBz9SP1cxAmc.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shijiazhuang/141342378.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
数据工程师,深圳顺络电子股份有限公司,1-2万·14薪,东莞·塘厦镇,2年,本科,已上市,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/141470059.html?s=sou_sou_soulb&t=0_1&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coVTtTMAdlAjQ.html
数据建模工程师,深圳市大族数控科技股份有限公司,8千-1.6万·14薪,深圳·宝安区,3-4年,本科,已上市,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/133082164.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAGQBYANmUmsHYlEyAWc.html
数据分析经理,上海挚达科技发展股份有限公司,1-1.5万,上海·杨浦区,5-7年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/shanghai/140998261.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coUTQCYgBnBj9VOAxnXDE.html
数据分析经理,上海挚达科技发展股份有限公司,1-1.5万,上海·杨浦区,5-7年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/shanghai/140998261.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coUTQCYgBnBj9VOAxnXDE.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/144922069.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
数据统计员,四川省明信能源集团有限公司,1-2万·15薪,成都·高新区,3-4年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/chengdu/140185188.html?s=sou_sou_soulb&t=0_0&req=585b88ebe53a7335a5cd31df34cb39c1,https://jobs.51job.com/all/coCGwGawVmAThRNwRiB2E.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/chengdu/141385553.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
Python数据分析师-V3251C,欧泰普（上海）科技有限公司,8千-1.2万·13薪,上海·黄浦区,1年,本科,民营,150-500人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/146708265.html?s=sou_sou_soulb&t=0_0&req=4b6e9d6a6b6f7ee2ad7a16485bf89227,https://jobs.51job.com/all/coUTEFYANpADsBbA1sXTs.html
Data Analyst数据分析师,伊士曼化学品（南京）有限公司,3千及以下,上海,2年,本科,外资（欧美）,10000人以上,石油/化工/矿产/地质,https://jobs.51job.com/shanghai/141119024.html?s=sou_sou_soulb&t=0_0&req=a4ae02eb149f09d9fa7234cc4aa00bb6,https://jobs.51job.com/all/coVTZTPl45AT8CYlQ0B2c.html
数据分析师,广东泰迪智能科技股份有限公司,8-15万/年,广州·黄埔区,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/guangzhou/144648220.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coA2FcOANoBjoEaFEzVzc.html
Python数据分析师,上海奥狮网络科技股份有限公司,1.5-2.5万,上海·浦东新区,3-4年,本科,外资（非欧美）,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/145998128.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coUjZTMlI3BDwPYwViAGA.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/chongqing/141385552.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
数据工程师,四川福摩数字科技有限公司,8千-1.2万·13薪,成都·武侯区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/chengdu/146328771.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coVjRTN1QyBT8HYQZiAGY.html
产品数据运营,上海威田资产管理有限公司,7千-1万,上海,2年,本科,民营,500-1000人,租赁服务,https://jobs.51job.com/shanghai/146254086.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coA2FSMFM3BzkDYw1pVDk.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/qinhuangdao/141687919.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/dalian/144922068.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
软件工程师（后台搭建和数据库管理）,广州广华智电科技有限公司,1.2-1.8万,广州·黄埔区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/138964214.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coBmcBZVIzVWIDYQFjAWA.html
大数据讲师（工程师）,成都银河教育中心,6千-1.2万,成都,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/chengdu/144172207.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coUzcCZgBkVmgCZQVjAWI.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/baoji/141711559.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
运营数据分析师（靠近地铁站  双休）,深圳晟晰信息科技有限公司,4-8千,深圳·宝安区,无需经验,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/143220744.html?s=sou_sou_soulb&t=0_0&req=ff7bf3630a6f241bde7082de04dc3891,https://jobs.51job.com/all/coUjMFYVUxBDkAZwxpVDA.html
大数据讲师（工程师）,成都银河教育中心,6千-1.2万,成都,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/chengdu/144172207.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coUzcCZgBkVmgCZQVjAWI.html
资产管理中心-资管技术部-数据开发工程师G00784,中信期货有限公司,1.5-3万,上海,2年,硕士,国企,1000-5000人,金融/投资/证券,https://jobs.51job.com/shanghai/140160243.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html
数据工程师,广州市埃特斯通讯设备有限公司,1.3-1.8万,广州·黄埔区,1年,硕士,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/140599840.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coA2dQM1EzAzUAZ1MwB2E.html
大数据运维工程师,德特赛维技术有限公司,1.3-1.8万,北京·西城区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/beijing/142376889.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coBWdWNVUyATpRPFA0UzI.html
新媒体数据分析文员,广州南广文化传播有限公司,5-8千,广州·越秀区,1年,本科,国企,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/141662882.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coVDFTMl84Um4EYANiAGA.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/baoding/141475258.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
Python数据开发工程师,深圳市吉迩科技有限公司,1.3-1.5万·13薪,深圳·南山区,2年,大专,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146869618.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coUTMBZQdjBTkDZg1qUDE.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/mianyang/141613068.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
Python数据分析师,海华电子企业（中国）有限公司,1-2万,广州·黄埔区,2年,本科,国企,500-1000人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/146847689.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coUTFSMF4-DzlRMVcwAGw.html
